id,wind_mean
44653,3.7445
44654,3.7692
44655,4.2472
44656,4.1281
44657,3.8766
44658,4.1224
44659,3.9594
44660,3.4254
44661,3.1029
44662,3.5575
44663,4.0776
44664,4.6514
44665,5.0099
44666,4.6511
44667,4.7963
44668,4.3286
44669,4.4559
44670,4.9779
44671,5.3625
44672,5.5379
44673,5.2031
44674,5.404
44675,5.3846
44676,5.57
44677,4.898
44678,4.2026
44679,4.6961
44680,5.0073
44681,4.8344
44682,4.5713
44683,4.9779
44684,4.8405
44685,5.315
44686,4.7904
44687,5.2212
44688,4.6886
44689,4.4864
44690,4.1047
44691,3.6975
44692,3.7759
44693,3.4722
44694,4.4412
44695,4.5508
44696,4.6048
44697,4.2628
44698,3.8024
44699,4.24
44700,3.5975
44701,3.8708
44702,4.9706
44703,4.8285
44704,4.9315
44705,4.2689
44706,3.7283
44707,3.677
44708,3.6936
44709,1.8325
44710,0.3527
44711,1.4018
44712,1.4314
44713,1.3961
44714,0.9405
44715,0.6563
44716,0.5955
44717,1.0576
44718,0.942
44719,0.9486
44720,0.8327
44721,1.5657
44722,2.0007
44723,1.7007
44724,1.6697
44725,2.5606
44726,3.5283
44727,3.9338
44728,4.5564
44729,4.4402
44730,4.3227
44731,4.327
44732,5.0046
44733,4.3805
44734,4.6527
44735,4.0476
44736,4.5284
44737,3.8979
44738,6.1621
44739,4.5439
44740,3.6043
44741,3.4149
44742,2.8622
44743,2.9069
44744,2.3272
44745,2.1931
44746,2.0094
44747,2.1774
44748,1.7433
44749,3.123
44750,3.2025
44751,3.5408
44752,4.1438
44753,5.9493
44754,5.7808
44755,5.5865
44756,5.9668
44757,5.9432
44758,6.4548
44759,6.2954
44760,5.9926
44761,5.0356
44762,5.3571
44763,4.6379
44764,4.2022
44765,5.9239
44766,5.6609
44767,5.4753
44768,5.0455
44769,5.5953
44770,5.3978
44771,6.3845
44772,5.6403
44773,6.1786
44774,6.2851
44775,5.5416
44776,5.5058
44777,5.8376
44778,4.8646
44779,4.9151
44780,3.7162
44781,3.4088
44782,3.8047
44783,3.732
44784,3.6542
44785,2.3357
44786,1.9504
44787,3.3006
44788,2.64
44789,2.127
44790,2.4914
44791,2.1245
44792,2.4061
44793,1.9507
44794,1.6992
44795,1.6452
44796,1.3617
44797,1.1524
44798,0.7775
44799,0.6135
44800,0.8247
44801,1.1732
44802,3.0879
44803,4.8321
44804,3.7773
44805,3.4826
44806,3.796
44807,4.6639
44808,5.0114
44809,5.2437
44810,4.8598
44811,4.6969
44812,4.4758
44813,4.3718
44814,3.9732
44815,4.3298
44816,3.828
44817,3.4327
44818,3.9587
44819,3.7437
44820,2.89
44821,2.5114
44822,2.9144
44823,2.982
44824,3.2202
44825,3.4789
44826,3.1777
44827,2.7767
44828,2.7615
44829,2.7164
44830,2.6503
44831,3.0158
44832,2.9859
44833,2.5509
44834,2.6324
44835,2.0052
44836,1.9862
44837,2.2589
44838,2.9515
44839,3.4053
44840,3.9572
44841,4.4122
44842,3.9424
44843,3.7393
44844,2.9432
44845,2.9907
44846,2.8435
44847,2.8927
44848,3.701
44849,3.7725
44850,2.6392
44851,2.0818
44852,3.0286
44853,3.4344
44854,2.6395
44855,2.7414
44856,3.2052
44857,3.6005
44858,3.4017
44859,3.59
44860,3.8496
44861,3.6
44862,2.4911
44863,2.1085
44864,2.4086
44865,1.5593
44866,2.1141
44867,1.893
44868,1.8684
44869,1.8696
44870,2.451
44871,2.6899
44872,2.0976
44873,2.1689
44874,1.7033
44875,1.7779
44876,1.6625
44877,1.8434
44878,2.4049
44879,1.9603
44880,2.2879
44881,2.6471
44882,2.3397
44883,2.568
44884,2.6185
44885,2.3618
44886,1.7106
44887,1.999
44888,4.2004
44889,2.5736
44890,3.1567
44891,4.2218
44892,2.0225
44893,2.8705
44894,3.8554
44895,4.8833
44896,5.2903
44897,5.4183
44898,5.3144
44899,5.3177
44900,5.5335
44901,4.9374
44902,5.6654
44903,5.7204
44904,4.5425
44905,4.5047
44906,4.2339
44907,4.1396
44908,4.5966
44909,4.7024
44910,4.8637
44911,3.8544
44912,3.8182
44913,4.4092
44914,3.9706
44915,4.1151
44916,4.1018
44917,3.8794
44918,5.5489
44919,4.3948
44920,3.5472
44921,2.7006
44922,3.3352
44923,3.4393
44924,3.3726
44925,2.2439
44926,2.2356
44927,2.2059
44928,2.6853
44929,2.3291
44930,2.4557
44931,2.5195
44932,2.4553
44933,2.093
44934,1.9338
44935,1.4034
44936,1.7393
44937,1.8449
44938,2.2856
44939,2.7163
44940,3.0599
44941,2.6879
44942,2.0171
44943,1.643
44944,2.0265
44945,1.5131
44946,1.4171
44947,0.6997
44948,0.8131
44949,1.3693
44950,1.9977
44951,1.9808
44952,2.0844
44953,1.9841
44954,2.1579
44955,1.9824
44956,2.0576
44957,1.6609
44958,1.704
44959,2.4647
44960,2.6729
44961,2.2133
44962,1.2756
44963,1.1836
44964,1.6255
44965,1.7990000000000002
44966,2.0576
44967,2.5332
44968,2.0975
44969,1.6647
44970,1.7096
44971,1.4783
44972,1.1204
44973,1.5575
44974,1.4078
44975,1.1628
44976,1.0316
44977,1.6624
44978,2.7013
44979,3.2429
44980,3.0031
44981,2.5748
44982,2.2604
44983,2.6949
44984,2.5509
44985,1.9396
44986,1.2508
44987,1.1317
44988,1.6099
44989,1.9932
44990,1.8801
44991,2.0701
44992,2.4099
44993,2.302
44994,2.0312
44995,2.4005
44996,1.9542
44997,1.9756
44998,1.9664
44999,1.9747
45000,1.7887
45001,1.8165
45002,2.0724
45003,2.024
45004,2.1325
45005,2.3515
45006,1.8993
45007,1.6584
45008,2.5124
45009,2.0159
45010,1.8088
45011,1.908
45012,2.2455
45013,2.0126
45014,2.0543
45015,2.1542
45016,1.8328
45017,1.1913
45018,1.4468
45019,2.1776
45020,2.2774
45021,2.1908
45022,2.0127
45023,1.4880000000000002
45024,2.1513
45025,1.926
45026,2.6910000000000003
45027,2.2079
45028,2.4544
45029,1.6932
45030,2.2145
45031,1.6905
45032,2.0062
45033,2.9930000000000003
45034,1.9566
45035,2.47
45036,2.8412
45037,4.3146
45038,3.5877
45039,2.672
45040,3.8424
45041,5.6983
45042,4.0166
45043,5.0688
45044,6.0378
45045,5.6851
45046,5.8639
45047,4.7029
45048,5.6184
45049,5.5606
45050,5.5101
45051,6.0478
45052,6.4854
45053,5.829
45054,5.7925
45055,6.3306
45056,5.3895
45057,4.8473
45058,5.3828
45059,5.0675
45060,4.6334
45061,5.0958
45062,5.0007
45063,5.0013
45064,5.1658
45065,4.5274
45066,5.1764
45067,5.1525
45068,5.5922
45069,5.0691
45070,4.9571
45071,4.7009
45072,4.1322
45073,3.7605
45074,3.6431
45075,4.0861
45076,4.3827
45077,3.0949
45078,2.4627
45079,3.1303
45080,3.1373
45081,3.2413
45082,2.4853
45083,1.1479
45084,3.3698
45085,3.8162
45086,3.3128
45087,3.9243
45088,4.0808
45089,4.9254
45090,4.4974
45091,4.1264
45092,2.8088
45093,2.3892
45094,3.3078
45095,3.6448
45096,4.4253
45097,3.8927
45098,3.5454
45099,3.2529
45100,3.5557
45101,3.8652
45102,3.4825
45103,3.3225
45104,2.8062
45105,2.5095
45106,2.9001
45107,3.0511
45108,2.4975
45109,2.235
45110,1.7596
45111,1.8842
45112,2.1955
45113,2.4444
45114,2.8577
45115,2.9115
45116,2.6139
45117,2.7361
45118,2.6252
45119,2.7239
45120,2.7591
45121,3.0488
45122,3.6776
45123,3.6321
45124,3.6528
45125,3.5833
45126,3.0726
45127,2.9459
45128,3.1133
45129,3.4478
45130,3.5984
45131,3.2298
45132,2.5812
45133,2.861
45134,2.8936
45135,2.6475
45136,2.3461
45137,2.3305
45138,2.4509
45139,2.6858
45140,1.9355
45141,2.4236
45142,2.4293
45143,2.0709
45144,2.2665
45145,2.503
45146,2.0724
45147,2.2756
45148,2.0565
45149,2.0015
45150,2.0144
45151,2.4083
45152,2.1023
45153,2.0336
45154,2.7244
45155,2.5273
45156,2.3019
45157,2.258
45158,2.0032
45159,2.2077
45160,1.8901
45161,1.5365
45162,1.6668
45163,2.1476
45164,2.8032
45165,2.7275
45166,3.0725
45167,2.7327
45168,2.9094
45169,3.2298
45170,2.9972
45171,2.3768
45172,2.1871
45173,2.1385
45174,2.0059
45175,3.1351
45176,3.5004
45177,3.9872
45178,3.3563
45179,3.0092
45180,3.1465
45181,1.4746
45182,2.2832
45183,3.6909
45184,3.63
45185,4.0887
45186,4.4184
45187,5.7447
45188,6.8963
45189,5.4279
45190,5.1067
45191,5.2206
45192,5.5249
45193,5.0691
45194,5.3749
45195,5.5394
45196,5.1246
45197,5.9055
45198,6.255
45199,6.249
45200,7.3633
45201,6.638999999999999
45202,5.8371
45203,6.622000000000001
45204,6.1664
45205,5.206
45206,4.5323
45207,4.5278
45208,4.7102
45209,3.8324
45210,3.3606
45211,3.3089
45212,2.8578
45213,2.5452
45214,2.7284
45215,2.6123
45216,2.3436
45217,1.7433
45218,1.1781
45219,0.413
45220,1.6378
45221,2.674
45222,2.6331
45223,3.4435
45224,3.4826
45225,2.1263
45226,1.7583
45227,2.457
45228,1.9314
45229,2.567
45230,2.5842
45231,2.716
45232,2.7463
45233,2.2809
45234,1.8639
45235,1.21
45236,1.3067
45237,1.7744
45238,2.594
45239,2.2508
45240,2.5232
45241,2.5007
45242,2.5225
45243,3.1454
45244,3.1383
45245,2.8562
45246,2.6415
45247,2.5155
45248,2.4688
45249,2.7556
45250,3.0522
45251,3.0993
45252,3.0502
45253,3.2545
45254,2.9707
45255,2.6495
45256,2.6726
45257,2.6673
45258,2.4786
45259,1.9555
45260,2.1449
45261,2.8309
45262,2.904
45263,2.7102
45264,2.8911
45265,2.9529
45266,2.9161
45267,3.4102
45268,3.6897
45269,3.9346
45270,3.5108
45271,2.9105
45272,3.2559
45273,3.699
45274,3.3586
45275,1.9799
45276,1.8335
45277,2.2711
45278,3.0019
45279,2.9518
45280,2.8104
45281,2.3080000000000003
45282,2.4014
45283,1.6985
45284,2.1075
45285,2.3424
45286,2.2936
45287,2.1153
45288,1.7904
45289,0.4849
45290,0.2322
45291,0.7809
45292,0.9058
45293,1.9086
45294,1.8078
45295,1.8902
45296,1.7351
45297,1.7899
45298,2.2385
45299,2.6322
45300,1.6517
45301,1.3614
45302,1.2728
45303,1.0633
45304,1.2439
45305,1.4563
45306,2.0186
45307,1.8761
45308,1.7854
45309,1.551
45310,1.4793
45311,1.3476
45312,1.689
45313,2.2012
45314,1.1628
45315,1.2055
45316,1.8243
45317,1.6781
45318,1.6001
45319,1.3483
45320,1.4272
45321,1.3130000000000002
45322,5.5574
45323,4.4184
45324,3.2917
45325,2.567
45326,2.8531
45327,2.3154
45328,2.0511
45329,5.1959
45330,4.9376
45331,3.8954
45332,4.006
45333,4.6982
45334,4.1246
45335,5.5303
45336,4.626
45337,4.6967
45338,4.212
45339,4.5769
45340,4.0717
45341,4.214
45342,4.0438
45343,4.5408
45344,3.6508
45345,3.6358
45346,4.228
45347,2.9247
45348,3.8285
45349,3.113
45350,3.2684
45351,2.8497
45352,2.3994
45353,1.8134
45354,3.4136
45355,4.4576
45356,4.1961
45357,3.6593
45358,2.875
45359,3.0884
45360,2.9905
45361,2.6034
45362,3.1088
45363,2.6033
45364,1.5798
45365,1.9018
45366,1.8922
45367,2.8276
45368,4.9519
45369,4.2348
45370,3.9072
45371,3.5611
45372,3.6804
45373,4.0404
45374,4.1172
45375,3.397
45376,3.2603
45377,4.2854
45378,4.9784
45379,4.6534
45380,4.208
45381,4.431
45382,4.7195
45383,5.322
45384,5.1086
45385,4.9036
45386,4.7829
45387,3.8671
45388,4.2015
45389,4.5807
45390,4.2441
45391,3.717
45392,2.9206
45393,2.1875
45394,2.7542
45395,4.1933
45396,4.7593
45397,3.662
45398,3.0996
45399,3.2526
45400,2.1735
45401,1.6908
45402,1.6389
45403,1.6758
45404,1.926
45405,1.7136
45406,0.9613
45407,1.4743
45408,2.9585
45409,3.7313
45410,3.8397
45411,3.1386
45412,3.6214
45413,4.7041
45414,4.7068
45415,4.6962
45416,3.9346
45417,3.2575
45418,2.3424
45419,2.5509
45420,2.7674
45421,2.652
45422,3.9986
45423,4.1806
45424,4.1779
45425,4.0664
45426,4.1718
45427,3.8845
45428,3.2646
45429,3.7506
45430,3.9535
45431,3.4692
45432,2.4183
45433,3.0879
45434,4.0937
45435,4.7105
45436,4.981
45437,5.1573
45438,4.7346
45439,3.7017
45440,2.3432
45441,1.9438
45442,2.398
45443,3.1619
45444,3.649
45445,4.1587
45446,4.5395
45447,4.2843
45448,4.7341
45449,4.6606
45450,4.3875
45451,6.0472
45452,8.433
45453,8.6258
45454,4.613
45455,5.0335
45456,4.5407
45457,6.8855
45458,6.1514
45459,8.3615
45460,8.252
45461,9.2937
45462,9.4905
45463,9.8529
45464,9.8118
45465,8.2569
45466,8.0073
45467,7.857
45468,8.2387
45469,9.2361
45470,10.9616
45471,9.7998
45472,8.3895
45473,7.5954
45474,8.1158
45475,7.495
45476,7.9909
45477,8.6308
45478,9.1428
45479,7.7027
45480,8.3342
45481,8.2765
45482,9.0312
45483,9.6681
45484,7.9969
45485,9.0883
45486,9.4682
45487,10.0697
45488,10.0563
45489,8.7671
45490,7.6794
45491,9.2861
45492,9.5735
45493,8.5326
45494,6.8469
45495,7.2031
45496,5.8715
45497,4.3818
45498,4.5899
45499,5.2001
45500,4.5134
45501,4.4127
45502,8.6185
45503,4.7543
45504,3.3754
45505,2.4335
45506,2.1932
45507,1.2293
45508,0.9573
45509,0.7201
45510,0.4984
45511,2.2973
45512,2.1156
45513,1.6858
45514,1.7224
45515,2.1148
45516,1.7601
45517,5.7083
45518,6.624
45519,6.5317
45520,5.2863
45521,5.2757
45522,3.9773
45523,3.2212
45524,2.8599
45525,2.6665
45526,3.0635
45527,3.5643
45528,3.6981
45529,3.5673
45530,2.9529
45531,3.2957
45532,3.0852
45533,2.8958
45534,3.4241
45535,4.0138
45536,4.696000000000001
45537,4.4303
45538,4.5832
45539,4.2453
45540,3.8575
45541,3.2745
45542,3.0979
45543,2.8246
45544,3.4185
45545,4.1895
45546,3.8628
45547,3.7031
45548,4.228
45549,4.0102
45550,3.5281
45551,3.2267
45552,2.8812
45553,2.8634
45554,3.1127
45555,2.3832
45556,2.0051
45557,2.5866
45558,3.075
45559,3.2877
45560,3.8538
45561,4.9614
45562,5.8437
45563,5.4636
45564,4.21
45565,4.194
45566,3.9544
45567,3.3954
45568,3.2585
45569,3.399
45570,3.4816
45571,4.0225
45572,4.7893
45573,5.2379
45574,4.0497
45575,2.9445
45576,2.2905
45577,1.9732
45578,1.6056
45579,2.2607
45580,3.54
45581,3.87
45582,4.0787
45583,4.9361
45584,5.4009
45585,5.6328
45586,5.9149
45587,4.8406
45588,3.5353
45589,3.2717
45590,2.9364
45591,2.7961
45592,2.8025
45593,2.6879
45594,2.8801
45595,3.6615
45596,3.8588
45597,4.7471
45598,5.7588
45599,7.2993
45600,7.6581
45601,6.6323
45602,7.1769
45603,7.0120000000000005
45604,8.4476
45605,9.5187
45606,10.4324
45607,10.1631
45608,10.9292
45609,9.9156
45610,8.559
45611,8.4469
45612,8.1262
45613,6.4251
45614,8.0561
45615,7.0956
45616,7.0469
45617,7.9647
45618,8.3759
45619,8.4371
45620,8.7519
45621,9.0349
45622,9.2694
45623,8.998
45624,9.1536
45625,10.6777
45626,10.8547
45627,8.2572
45628,8.7607
45629,9.9635
45630,10.9773
45631,9.557
45632,10.5039
45633,8.4985
45634,9.1879
45635,9.5046
45636,10.5325
45637,8.9733
45638,8.777000000000001
45639,8.2428
45640,9.32
45641,8.804
45642,6.8013
45643,6.0629
45644,6.5247
45645,6.8201
45646,7.762
45647,6.4862
45648,5.9125
45649,5.6656
45650,5.5925
45651,5.6742
45652,6.3338
45653,5.6722
45654,4.9542
45655,5.2873
45656,4.8956
45657,3.9463
45658,3.7589
45659,3.5447
45660,3.8705
45661,4.0664
45662,3.9439
45663,3.6824
45664,2.7765
45665,3.074
45666,3.7555
45667,3.5380000000000003
45668,2.9604
45669,2.6861
45670,2.705
45671,2.9084
45672,2.7541
45673,2.44
45674,2.3629
45675,2.0099
45676,1.3274
45677,1.7094
45678,1.6911
45679,1.7244
45680,1.8948
45681,2.3835
45682,2.0275
45683,2.0932
45684,3.0068
45685,3.1221
45686,3.1515
45687,3.6182
45688,4.0304
45689,4.6147
45690,5.2321
45691,4.3285
45692,3.701
45693,3.4795
45694,3.7335
45695,3.4531
45696,2.821
45697,2.2852
45698,1.9401
45699,1.5193
45700,2.8253
45701,2.1421
45702,2.6458
45703,1.972
45704,2.9514
45705,2.6965
45706,2.4226
45707,3.0699
45708,2.0864
45709,2.3574
45710,7.0115
45711,10.1416
45712,9.7327
45713,9.1229
45714,9.3751
45715,8.4495
45716,8.1904
45717,6.5315
45718,7.4969
45719,7.8031
45720,7.9153
45721,5.6766
45722,4.846
45723,4.7655
45724,5.1619
45725,4.623
45726,3.0959
45727,2.4248
45728,3.2648
45729,3.4358
45730,3.6183
45731,4.1779
45732,3.9083
45733,3.5817
45734,3.8927
45735,3.7759
45736,3.8316
45737,4.1009
45738,4.2939
45739,5.3126
45740,6.2447
45741,6.0041
45742,5.9876
45743,5.0896
45744,5.0756
45745,4.8113
45746,4.7037
45747,5.4244
45748,4.9221
45749,4.4786
45750,4.084
45751,4.0226
45752,3.8955
45753,3.4665
45754,3.8361
45755,3.4292
45756,3.6498
45757,4.606
45758,5.4175
45759,5.5755
45760,7.0692
45761,8.7455
45762,7.032
45763,6.9512
45764,7.5151
45765,7.316
45766,5.3121
45767,5.1613
45768,5.8395
45769,8.2307
45770,8.7198
45771,7.584
45772,6.9765
45773,9.3216
45774,9.5178
45775,8.9949
45776,8.3779
45777,8.1188
45778,8.2213
45779,8.3413
45780,8.5705
45781,9.6756
45782,8.6329
45783,7.5945
45784,7.5168
45785,6.7733
45786,6.9449
45787,7.0232
45788,8.4026
45789,10.2895
45790,9.3732
45791,8.5819
45792,8.1002
45793,7.2338
45794,7.6641
45795,7.3134
45796,7.8656
45797,7.5791
45798,7.1075
45799,7.2081
45800,6.4163
45801,6.7886
45802,6.0899
45803,6.1447
45804,5.5394
45805,5.0584
45806,5.3832
45807,5.097
45808,4.3751
45809,3.105
45810,2.2449
45811,1.6928
45812,2.0274
45813,1.9058
45814,1.523
45815,1.7555
45816,2.2456
45817,2.9072
45818,2.66
45819,3.6565
45820,3.704
45821,4.3072
45822,4.4828
45823,3.8585
45824,3.3322
45825,3.364
45826,3.3074
45827,2.9911
45828,2.8615
45829,2.8765
45830,3.3338
45831,2.679
45832,2.032
45833,0.934
45834,0.8784
45835,1.6333
45836,1.6654
45837,1.7159
45838,2.3953
45839,2.1762
45840,1.8595
45841,2.2223
45842,2.2983
45843,2.5845
45844,2.9263
45845,2.4065
45846,2.0544
45847,2.1373
45848,2.4436
45849,3.7175
45850,3.7513
45851,3.2496
45852,2.8426
45853,2.5731
45854,2.2515
45855,3.1086
45856,3.4527
45857,3.2859
45858,2.9362
45859,3.2555
45860,3.3218
45861,4.2314
45862,4.2381
45863,3.3481
45864,2.9292
45865,2.2889
45866,2.5099
45867,2.2117
45868,2.1582
45869,2.4998
45870,2.3471
45871,2.9895
45872,2.5749
45873,2.1786
45874,1.8762
45875,1.6283
45876,2.8212
45877,3.9429
45878,5.6188
45879,6.4988
45880,8.512
45881,10.9886
45882,11.7762
45883,11.0178
45884,11.6287
45885,9.526
45886,9.6757
45887,9.8873
45888,8.2798
45889,8.7317
45890,9.7771
45891,9.3466
45892,9.875
45893,9.6998
45894,8.4501
45895,7.7891
45896,7.4371
45897,8.8963
45898,8.5675
45899,8.5445
45900,7.8858
45901,9.9451
45902,9.6497
45903,8.5177
45904,7.6334
45905,7.5859
45906,9.3689
45907,9.8224
45908,9.1341
45909,9.9217
45910,9.0092
45911,12.7249
45912,12.8248
45913,12.9716
45914,11.8885
45915,13.1054
45916,11.8277
45917,12.7499
45918,11.699000000000002
45919,9.907
45920,9.6436
45921,10.2896
45922,11.1257
45923,11.0845
45924,9.2813
45925,11.1222
45926,11.2294
45927,9.7677
45928,7.7235
45929,7.4029
45930,6.9895
45931,8.1918
45932,7.9145
45933,7.2939
45934,6.6221
45935,7.9718
45936,8.2153
45937,6.5391
45938,5.6884
45939,5.6994
45940,4.8358
45941,4.8278
45942,4.7661
45943,4.5301
45944,4.363
45945,4.6623
45946,4.381
45947,3.9206
45948,4.0456
45949,4.1983
45950,4.224
45951,3.9744
45952,4.0717
45953,4.1762
45954,3.9505
45955,4.5125
45956,4.7597
45957,4.3483
45958,3.5856
45959,3.3725
45960,3.4268
45961,3.1547
45962,2.9962
45963,2.5608
45964,2.6088
45965,3.2744
45966,4.1285
45967,7.5676
45968,11.9333
45969,12.785
45970,11.06
45971,12.3459
45972,11.9426
45973,11.7018
45974,10.8986
45975,10.1435
45976,9.7516
45977,9.366
45978,7.7745
45979,7.5422
45980,7.7551
45981,6.9056
45982,6.067
45983,5.2634
45984,5.0443
45985,4.7223
45986,5.1904
45987,5.9127
45988,5.9803
45989,5.705
45990,5.638
45991,5.2746
45992,4.4252
45993,4.4369
45994,5.5865
45995,5.973
45996,6.4499
45997,6.4902
45998,6.4614
45999,5.7656
46000,5.6568
46001,5.7516
46002,5.8327
46003,5.4594
46004,4.9625
46005,5.0316
46006,4.3029
46007,4.6565
46008,4.1094
46009,3.4449
46010,4.9657
46011,7.6444
46012,8.7107
46013,8.6326
46014,8.9223
46015,9.9418
46016,10.0831
46017,10.6428
46018,10.3372
46019,9.0719
46020,9.4828
46021,9.4521
46022,10.2281
46023,10.1302
46024,9.9113
46025,10.9441
46026,10.6541
46027,8.8893
46028,8.972000000000001
46029,9.3849
46030,9.4692
46031,10.1678
46032,10.1603
46033,9.4959
46034,9.6127
46035,10.7126
46036,11.3702
46037,11.5233
46038,10.0061
46039,10.0147
46040,13.7634
46041,12.1772
46042,13.0779
46043,11.3438
46044,12.8525
46045,14.1363
46046,14.0811
46047,14.7829
46048,13.9568
46049,11.7589
46050,13.0152
46051,13.3805
46052,13.0733
46053,13.7044
46054,11.6188
46055,11.3504
46056,12.4546
46057,13.3223
46058,17.4211
46059,15.5198
46060,13.9508
46061,12.5516
46062,11.4949
46063,12.5678
46064,12.911
46065,12.9702
46066,12.8558
46067,12.3706
46068,11.9226
46069,12.2633
46070,12.4309
46071,11.1536
46072,10.6426
46073,11.2142
46074,9.552
46075,9.11
46076,9.0315
46077,8.7166
46078,7.3486
46079,6.6694
46080,6.4793
46081,5.7845
46082,5.5113
46083,5.1139
46084,5.2773
46085,7.1485
46086,6.6192
46087,6.2746
46088,6.4329
46089,6.1142
46090,6.653
46091,6.2026
46092,6.039
46093,5.9237
46094,5.8696
46095,5.4376
46096,5.4297
46097,5.4396
46098,5.6943
46099,5.2472
46100,5.0415
46101,4.9233
46102,5.1343
46103,4.5876
46104,4.6021
46105,4.6026
46106,4.1658
46107,3.968
46108,3.7877
46109,3.9417
46110,3.0979
46111,2.8418
46112,2.6796
46113,2.4407
46114,1.9494
46115,2.7829
46116,4.3216
46117,4.9532
46118,5.0603
46119,4.5833
46120,5.3213
46121,4.6381
46122,4.1268
46123,3.6343
46124,4.1561
46125,3.1191
46126,3.1591
46127,4.3356
46128,5.9616
46129,6.3837
46130,7.3196
46131,9.0065
46132,9.3837
46133,7.8108
46134,6.6681
46135,9.123
46136,9.0639
46137,7.8338
46138,6.5176
46139,6.1117
46140,7.9505
46141,7.1883
46142,5.2745
46143,4.3735
46144,3.551
46145,3.4162
46146,4.347
46147,4.6999
46148,4.4826
46149,4.4224
46150,4.7706
46151,3.9709
46152,3.4199
46153,3.3080000000000003
46154,3.5324
46155,4.2959
46156,3.7505
46157,3.3569
46158,3.1561
46159,3.0233
46160,2.7215
46161,2.5984
46162,2.2966
46163,2.3818
46164,2.4897
46165,3.4053
46166,3.7934
46167,5.1166
46168,9.0799
46169,10.1943
46170,11.4175
46171,13.4725
46172,11.9386
46173,13.595
46174,14.5036
46175,14.7809
46176,15.1045
46177,11.85
46178,13.3505
46179,12.0901
46180,12.4999
46181,14.2473
46182,20.1788
46183,17.1735
46184,16.3625
46185,17.9239
46186,17.4231
46187,15.4919
46188,14.7502
46189,16.025
46190,17.6336
46191,15.0552
46192,12.7728
46193,15.5127
46194,17.5166
46195,15.6497
46196,15.6787
46197,14.7943
46198,14.7759
46199,11.7562
46200,10.2622
46201,10.9258
46202,9.4941
46203,12.4662
46204,13.6883
46205,14.3551
46206,15.6821
46207,16.3606
46208,16.2164
46209,13.9506
46210,15.0357
46211,13.4377
46212,16.3525
46213,14.3572
46214,14.3346
46215,13.447
46216,12.9354
46217,13.4972
46218,11.3507
46219,10.1534
46220,9.4549
46221,9.8334
46222,8.8368
46223,9.4094
46224,8.7037
46225,7.6224
46226,7.2438
46227,6.8651
46228,7.3013
46229,7.8682
46230,9.2697
46231,8.9173
46232,8.7813
46233,8.6953
46234,9.7856
46235,9.9598
46236,9.1439
46237,9.9147
46238,10.1597
46239,10.2284
46240,11.9274
46241,12.2888
46242,13.5309
46243,11.3264
46244,8.8599
46245,9.4994
46246,9.7372
46247,10.9866
46248,9.8213
46249,8.9914
46250,7.749
46251,7.1478
46252,6.5843
46253,6.0082
46254,5.5453
46255,5.8502
46256,5.8025
46257,6.0209
46258,6.4765
46259,5.7361
46260,5.1115
46261,5.6946
46262,7.9177
46263,7.5251
46264,8.5586
46265,7.3602
46266,6.8262
46267,6.8068
46268,6.2265
46269,6.6062
46270,7.1807
46271,6.8394
46272,7.3055
46273,7.622999999999999
46274,7.8598
46275,7.2183
46276,5.9798
46277,5.2565
46278,5.1347
46279,4.7632
46280,3.145
46281,2.7341
46282,7.3961
46283,8.6948
46284,7.6334
46285,6.2186
46286,5.8116
46287,4.8295
46288,4.1114
46289,3.5208
46290,2.8259
46291,1.6217
46292,0.8121
46293,1.0622
46294,1.1179
46295,1.1297
46296,1.8854
46297,2.2245
46298,3.1789
46299,3.1627
46300,2.5516
46301,2.8116
46302,4.7214
46303,4.4332
46304,4.0197
46305,3.9376
46306,3.7971
46307,2.9072
46308,2.6739
46309,3.9006
46310,3.6639
46311,3.0473
46312,2.7882
46313,2.6861
46314,2.1904
46315,12.56
46316,9.6029
46317,8.5774
46318,7.5268
46319,7.8987
46320,10.2403
46321,8.7301
46322,5.8469
46323,5.4948
46324,5.2834
46325,4.9935
46326,5.1036
46327,4.7252
46328,5.0606
46329,4.8282
46330,4.3002
46331,4.0288
46332,3.7271
46333,3.5816
46334,3.8153
46335,4.0189
46336,3.9298
46337,4.0661
46338,3.8988
46339,4.4953
46340,5.915
46341,6.8731
46342,7.4267
46343,7.9789
46344,6.1755
46345,5.3922
46346,4.6817
46347,3.9015
46348,4.4245
46349,4.7293
46350,5.6605
46351,7.2306
46352,7.9495
46353,7.9532
46354,6.5392
46355,6.392
46356,5.3846
46357,5.4784
46358,5.7036
46359,5.2152
46360,4.7325
46361,4.4111
46362,4.0589
46363,4.3051
46364,5.3193
46365,6.5743
46366,6.749
46367,6.5152
46368,6.5706
46369,5.7347
46370,4.8201
46371,4.0633
46372,3.613
46373,4.9334
46374,5.1651
46375,5.4395
46376,5.2983
46377,5.8148
46378,5.8997
46379,5.1934
46380,4.5687
46381,4.3898
46382,4.6474
46383,4.4432
46384,4.572
46385,4.8616
46386,5.2178
46387,4.6915
46388,4.6193
46389,4.8703
46390,4.3851
46391,3.9124
46392,4.4196
46393,4.0129
46394,3.9302
46395,3.7892
46396,3.2991
46397,3.6813
46398,4.0559
46399,4.0857
46400,3.747
46401,3.4438
46402,2.7788
46403,2.4861
46404,2.2624
46405,2.5041
46406,2.3803
46407,2.2573
46408,2.0521
46409,2.6672
46410,3.4699
46411,4.2563
46412,4.5976
